DateTime,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
2024-08-05 01:25:41.433100,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:42.201738,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:43.152171,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:43.895572,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:44.635356,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:45.405213,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:46.150372,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:46.879672,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:47.653833,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:48.419445,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:49.150855,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:49.904434,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:50.667172,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:51.616277,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:52.350205,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:53.103912,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:53.866781,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:54.654030,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:55.406746,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:56.170747,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:56.918410,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:57.653848,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:58.427680,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:59.174719,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:25:59.899665,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:00.863516,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:01.626659,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:02.371152,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:03.102702,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:03.878130,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:04.633755,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:05.359069,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:06.116356,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:06.877739,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
2024-08-05 01:26:07.619094,5,"[2.0, 2.0, 89.0, 120.0, 163.0]","[0.08725738, 0.08725738, 3.8829532, 5.235442, 7.1455874]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.4268458, -2.4541137, -2.4745648]","[0.018936567, 0.0175746, 2.9857602, 4.513691, 6.7034283]","[-0.023735968, -0.080033116, -0.52247673, -1.0068648, 3.879247e-37]",,,,,,,,,,,,
