DateTime,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
2024-08-05 01:23:08.533902,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:09.333889,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:10.124215,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:10.886385,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:11.651307,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:12.444645,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:13.212312,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:13.960475,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:14.745579,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:15.527821,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:16.499247,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:17.253431,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:18.034773,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:18.819489,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:19.586225,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:20.341757,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:21.135462,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:21.927612,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:22.691627,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:23.460282,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:24.444042,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:25.229736,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:25.999453,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:26.761670,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:27.562106,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:28.349523,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:29.115939,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:29.925670,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:30.711319,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:31.477853,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:32.239823,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:33.235192,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
